old_path,disposition,target_topic_id,target_path,wave,rationale
docs/coding-tools/claude/Cheatsheet_7_Claude_Ecosystem.md,MIGRATE,cheatsheet-7-claude-ecosystem,docs/agentic-systems/coding-tools/21-cheatsheet-7-claude-ecosystem.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/Cheatsheet_9_Agents_Parallelism.md,MIGRATE,cheatsheet-9-agents-parallelism,docs/agentic-systems/coding-tools/22-cheatsheet-9-agents-parallelism.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/Claude_Ecosystem_Research_Report.md,MIGRATE,claude-ecosystem-research-report,docs/agentic-systems/coding-tools/23-claude-ecosystem-research-report.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/Module_1_Claude_Foundations.md,MIGRATE,module-1-claude-foundations,docs/agentic-systems/coding-tools/24-module-1-claude-foundations.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/Module_3_Prompt_Engineering.md,MIGRATE,module-3-prompt-engineering,docs/agentic-systems/coding-tools/25-module-3-prompt-engineering.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/Module_4_MCP.md,MIGRATE,module-4-mcp,docs/agentic-systems/coding-tools/26-module-4-mcp.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/Module_5_Claude_Code_Agents.md,MIGRATE,module-5-claude-code-agents,docs/agentic-systems/coding-tools/27-module-5-claude-code-agents.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/Module_6_Claude_Workflows.md,MIGRATE,module-6-claude-workflows,docs/agentic-systems/coding-tools/28-module-6-claude-workflows.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/Module_7_Safety_Enterprise_Exam.md,MIGRATE,module-7-safety-enterprise-exam,docs/agentic-systems/coding-tools/29-module-7-safety-enterprise-exam.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/Questionnaire_Claude_Certification.md,TRACK,cert-claude-certification-questionnaire,docs/career/34-cert-claude-certification-questionnaire.md,8,Certification questionnaire -> career track per doctrine (reviewer-audit fix).
docs/coding-tools/claude/Questionnaire_Vol2_Claude_Certification.md,TRACK,cert-claude-certification-questionnaire-vol2,docs/career/35-cert-claude-certification-questionnaire-vol2.md,8,Certification questionnaire -> career track per doctrine (reviewer-audit fix).
docs/coding-tools/claude/ccaf-cheatsheet.md,TRACK,cert-ccaf-cheatsheet,docs/career/36-cert-ccaf-cheatsheet.md,8,Certification cheatsheet -> career track per doctrine (reviewer-audit fix).
docs/coding-tools/claude/ccaf-exam-prep-complete.md,TRACK,cert-ccaf-exam-prep,docs/career/37-cert-ccaf-exam-prep.md,8,Certification exam prep -> career track per doctrine (reviewer-audit fix).
docs/coding-tools/claude/ccao-f-cheatsheet.md,TRACK,cert-ccao-f-cheatsheet,docs/career/38-cert-ccao-f-cheatsheet.md,8,Certification cheatsheet -> career track per doctrine (reviewer-audit fix).
docs/coding-tools/claude/ccao-f-exam-prep-complete.md,TRACK,cert-ccao-f-exam-prep,docs/career/39-cert-ccao-f-exam-prep.md,8,Certification exam prep -> career track per doctrine (reviewer-audit fix).
docs/coding-tools/claude/ccar-p-cheatsheet.md,TRACK,cert-ccar-p-cheatsheet,docs/career/40-cert-ccar-p-cheatsheet.md,8,Certification cheatsheet -> career track per doctrine (reviewer-audit fix).
docs/coding-tools/claude/ccar-p-exam-prep-complete.md,TRACK,cert-ccar-p-exam-prep,docs/career/41-cert-ccar-p-exam-prep.md,8,Certification exam prep -> career track per doctrine (reviewer-audit fix).
docs/coding-tools/claude/ccdv-f-cheatsheet.md,TRACK,cert-ccdv-f-cheatsheet,docs/career/42-cert-ccdv-f-cheatsheet.md,8,Certification cheatsheet -> career track per doctrine (reviewer-audit fix).
docs/coding-tools/claude/ccdv-f-exam-prep-complete.md,TRACK,cert-ccdv-f-exam-prep,docs/career/43-cert-ccdv-f-exam-prep.md,8,Certification exam prep -> career track per doctrine (reviewer-audit fix).
docs/coding-tools/claude/claude-agent-sdk-production.md,MIGRATE,claude-agent-sdk-production,docs/agentic-systems/coding-tools/30-claude-agent-sdk-production.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/claude-api-mastery.md,MIGRATE,claude-api-mastery,docs/agentic-systems/coding-tools/31-claude-api-mastery.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/claude-best-practices.md,MIGRATE,claude-best-practices,docs/agentic-systems/coding-tools/32-claude-best-practices.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/claude-code-complete-2026.md,MIGRATE,claude-code-complete-2026,docs/agentic-systems/coding-tools/33-claude-code-complete-2026.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/claude-enterprise-2026.md,MIGRATE,claude-enterprise-2026,docs/agentic-systems/coding-tools/34-claude-enterprise-2026.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/claude-models-2026.md,MIGRATE,claude-models-2026,docs/agentic-systems/coding-tools/35-claude-models-2026.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/claude_agents_best_practices_v2.md,MIGRATE,claude-agents-best-practices,docs/agentic-systems/coding-tools/36-claude-agents-best-practices.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/claude_routines_guide.md,MIGRATE,claude-routines-guide,docs/agentic-systems/coding-tools/37-claude-routines-guide.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/constitutional-ai-safety-2026.md,MIGRATE,constitutional-ai-safety-2026,docs/agentic-systems/coding-tools/38-constitutional-ai-safety-2026.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/index.md,MERGE-INTO,hub-agentic-systems,docs/agentic-systems/index.md,3,Nested section/subfolder index; one hub per domain rule — folds into hub-agentic-systems.
docs/coding-tools/claude/mcp-deep-guide.md,MIGRATE,mcp-deep-guide,docs/agentic-systems/coding-tools/39-mcp-deep-guide.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/prompt-engineering-claude-4.md,MIGRATE,prompt-engineering-claude-4,docs/agentic-systems/coding-tools/40-prompt-engineering-claude-4.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/claude/ruflo-agentic-ai-guide.md,MIGRATE,ruflo-agentic-ai-guide,docs/agentic-systems/coding-tools/41-ruflo-agentic-ai-guide.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/code-review/PR_Review_Handbook_Vol1_Traditional_Review.md,MIGRATE,pr-review-handbook-vol1-traditional-review,docs/agentic-systems/coding-tools/42-pr-review-handbook-vol1-traditional-review.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/code-review/PR_Review_Handbook_Vol2_Deep_Domain_Reviews.md,MIGRATE,pr-review-handbook-vol2-deep-domain-reviews,docs/agentic-systems/coding-tools/43-pr-review-handbook-vol2-deep-domain-reviews.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/code-review/PR_Review_Handbook_Vol3_AI_Assisted_Review.md,MIGRATE,pr-review-handbook-vol3-ai-assisted-review,docs/agentic-systems/coding-tools/44-pr-review-handbook-vol3-ai-assisted-review.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/code-review/PR_Review_Handbook_Vol4_Agentic_Review_Architecture.md,MIGRATE,pr-review-handbook-vol4-agentic-review-architecture,docs/agentic-systems/coding-tools/45-pr-review-handbook-vol4-agentic-review-architecture.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/code-review/PR_Review_Handbook_Vol5_Case_Studies_Maturity_Model.md,MIGRATE,pr-review-handbook-vol5-case-studies-maturity-model,docs/agentic-systems/coding-tools/46-pr-review-handbook-vol5-case-studies-maturity-model.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/code-review/index.md,MERGE-INTO,hub-agentic-systems,docs/agentic-systems/index.md,3,Nested section/subfolder index; one hub per domain rule — folds into hub-agentic-systems.
docs/coding-tools/github-copilot/GitHub_Copilot_Enterprise_Research_2026.md,MIGRATE,github-copilot-enterprise-research-2026,docs/agentic-systems/coding-tools/47-github-copilot-enterprise-research-2026.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/Part01_Git_Internals.md,MIGRATE,git-internals,docs/agentic-systems/coding-tools/48-git-internals.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/Part01_Vision_Copilot_Architecture_RepoIntelligence.md,MIGRATE,vision-copilot-architecture-repointelligence,docs/agentic-systems/coding-tools/49-vision-copilot-architecture-repointelligence.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/Part02_GitHub_Architecture_and_Actions.md,MIGRATE,github-architecture-and-actions,docs/agentic-systems/coding-tools/50-github-architecture-and-actions.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/Part04_RAG_Agents_Models_Platform.md,MIGRATE,rag-agents-models-platform,docs/agentic-systems/coding-tools/51-rag-agents-models-platform.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/Part04_Runners_and_Runtime.md,MIGRATE,runners-and-runtime,docs/agentic-systems/coding-tools/52-runners-and-runtime.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/Part06_Marketplace_Pages_Packages.md,MIGRATE,marketplace-pages-packages,docs/agentic-systems/coding-tools/53-marketplace-pages-packages.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/Part07_Prompts_Evaluation_Spark_Infrastructure.md,MIGRATE,prompts-evaluation-spark-infrastructure,docs/agentic-systems/coding-tools/54-prompts-evaluation-spark-infrastructure.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/Part11_CICD_Secrets_Security.md,MIGRATE,cicd-secrets-security,docs/agentic-systems/coding-tools/01-cicd-secrets-security.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/Part11_Security_Governance.md,MIGRATE,security-governance,docs/agentic-systems/coding-tools/02-security-governance.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/Part13_CICD_Observability_Scaling.md,MIGRATE,cicd-observability-scaling,docs/agentic-systems/coding-tools/03-cicd-observability-scaling.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/Part14_Enterprise_APIs_Apps_CLI.md,MIGRATE,enterprise-apis-apps-cli,docs/agentic-systems/coding-tools/04-enterprise-apis-apps-cli.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/Part16_Artifacts_ReferenceArchitecture.md,MIGRATE,artifacts-referencearchitecture,docs/agentic-systems/coding-tools/05-artifacts-referencearchitecture.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/Part18_Ecosystem_Patterns_Labs.md,MIGRATE,ecosystem-patterns-labs,docs/agentic-systems/coding-tools/06-ecosystem-patterns-labs.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/copilot-enterprise-playbook.md,MIGRATE,copilot-enterprise-playbook,docs/agentic-systems/coding-tools/07-copilot-enterprise-playbook.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/copilotkit-mcp-apps-vs-tools.md,MIGRATE,copilotkit-mcp-apps-vs-tools,docs/agentic-systems/coding-tools/08-copilotkit-mcp-apps-vs-tools.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/git-github-platform-engineering-handbook.md,MIGRATE,git-github-platform-engineering-handbook,docs/agentic-systems/coding-tools/09-git-github-platform-engineering-handbook.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/github-copilot-big-wins-research.md,MIGRATE,github-copilot-big-wins-research,docs/agentic-systems/coding-tools/10-github-copilot-big-wins-research.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/github-copilot-zero-to-hero.md,MIGRATE,github-copilot-zero-to-hero,docs/agentic-systems/coding-tools/11-github-copilot-zero-to-hero.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/github-copilot/index.md,MERGE-INTO,hub-agentic-systems,docs/agentic-systems/index.md,3,Nested section/subfolder index; one hub per domain rule — folds into hub-agentic-systems.
docs/coding-tools/github-copilot/microsoft-apm-guide.md,MIGRATE,microsoft-apm-guide,docs/agentic-systems/coding-tools/12-microsoft-apm-guide.md,3,Section default (coding-tools -> agentic-systems).
docs/coding-tools/index.md,MERGE-INTO,hub-agentic-systems,docs/agentic-systems/index.md,3,Nested section/subfolder index; one hub per domain rule — folds into hub-agentic-systems.
docs/cybersec-architect/01-evolution.md,MIGRATE,evolution,docs/trust/cybersec-architect/01-evolution.md,7,Part of the 8-way security/governance sprawl (cybersec-architect); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/cybersec-architect/02-enterprise-security-architecture.md,MIGRATE,enterprise-security-architecture,docs/trust/cybersec-architect/02-enterprise-security-architecture.md,7,Part of the 8-way security/governance sprawl (cybersec-architect); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/cybersec-architect/03-security-domains.md,MIGRATE,security-domains,docs/trust/cybersec-architect/03-security-domains.md,7,Part of the 8-way security/governance sprawl (cybersec-architect); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/cybersec-architect/04-ai-security.md,MIGRATE,ai-security,docs/trust/cybersec-architect/04-ai-security.md,7,Part of the 8-way security/governance sprawl (cybersec-architect); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/cybersec-architect/05-agentic-ai-security.md,MIGRATE,agentic-ai-security,docs/trust/cybersec-architect/05-agentic-ai-security.md,7,Part of the 8-way security/governance sprawl (cybersec-architect); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/cybersec-architect/06-identity-architecture.md,MIGRATE,identity-architecture,docs/trust/cybersec-architect/06-identity-architecture.md,7,Part of the 8-way security/governance sprawl (cybersec-architect); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/cybersec-architect/07-cloud-security.md,MIGRATE,cloud-security,docs/trust/cybersec-architect/07-cloud-security.md,7,Part of the 8-way security/governance sprawl (cybersec-architect); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/cybersec-architect/08-ai-governance.md,MIGRATE,ai-governance,docs/trust/cybersec-architect/08-ai-governance.md,7,Part of the 8-way security/governance sprawl (cybersec-architect); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/cybersec-architect/09-security-operations.md,MIGRATE,security-operations,docs/trust/cybersec-architect/09-security-operations.md,7,Part of the 8-way security/governance sprawl (cybersec-architect); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/cybersec-architect/10-technology-investment.md,MIGRATE,technology-investment,docs/trust/cybersec-architect/10-technology-investment.md,7,Part of the 8-way security/governance sprawl (cybersec-architect); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
